Q2661377	X	enwiki	3483512	776
Q9389	X	enwiki	5680488	1375
Q20652599	X	enwiki	47201091	1827
Q7818925	X	enwiki	8588744	1853
Q958556	X	enwiki	12910493	399
Q1760603	X	enwiki	6493474	777
Q12243556	X	enwiki	51029793	3044
Q5928104	X	enwiki	20210092	383
Q16240883	X	enwiki	39307374	1976
Q3326036	X	enwiki	643575	11933
Q114447	X	enwiki	1041165	229908
Q5217668	X	enwiki	11697409	830
Q3696295	X	enwiki	2287777	18581
Q7262328	X	enwiki	21332672	642
Q18342760	X	enwiki	50697828	183
Q882940	X	enwiki	27906710	1307
Q8380461	X	enwiki	19795958	25
Q6295221	X	enwiki	35861655	1205
Q468208	X	enwiki	40257760	2454
Q717712	X	enwiki	13092984	916
Q5209590	X	enwiki	28471925	284
Q4145715	X	enwiki	25816254	734
Q167149	X	enwiki	14025207	4407
Q4922508	X	enwiki	6772841	1773
Q7636712	X	enwiki	20660567	98
Q10748506	X	enwiki	133440	3564
Q272603	X	enwiki	613890	286194
Q14954813	X	enwiki	28622448	3556
Q119694	X	enwiki	14296906	963
Q8083294	X	enwiki	18966390	94
Q10860837	X	enwiki	36486011	202
Q695291	X	enwiki	7193790	2504
Q17334446	X	enwiki	42923264	81
Q4870980	X	enwiki	3848881	10887
Q64931	X	enwiki	8889266	61368
Q998289	X	enwiki	23226070	1258
Q5474725	X	enwiki	10388729	442
Q7000567	X	enwiki	3220050	1418
Q14819271	X	enwiki	14816857	769
Q2192728	X	enwiki	4603184	1421
Q14860365	X	enwiki	14117845	4616
Q2479933	X	enwiki	21560136	213
Q14330639	X	enwiki	14880749	1168
Q7715318	X	enwiki	20872864	4658
Q5889379	X	enwiki	40289608	344
Q18712530	X	enwiki	44337744	7622
Q24041404	X	enwiki	49158335	132
Q5218697	X	enwiki	36870885	1073
Q3462334	X	enwiki	18092951	5695
Q5586797	X	enwiki	5514100	3149
